Equipment.Id,time_step,time_index,ref_date,health_score,failure_rate_score,zscore_risk_score,temperature_trend_score,voltage_instability_score,maintenance_overdue_score,cost_at_risk_score,quality_failure_score,spec_violation_score,failure_rate,z_composite_mean,temperature_slope,voltage_cv,maintenance_overdue_days
CNC_007,26,26,2025-05-18 06:14:00,56.1,18.5,31.5,73.8,63.4,100.0,55.3,100.0,100.0,0.8148,2.054,0.1311,0.05485,0
CNC_007,27,27,2025-05-18 06:28:00,48.2,21.4,34.7,5.7,70.5,100.0,55.3,100.0,100.0,0.7857,1.959,0.47137,0.04427,0
CNC_007,28,28,2025-05-18 06:43:00,46.1,20.7,35.1,0.0,63.0,100.0,55.3,100.0,100.0,0.7931,1.948,0.54359,0.0555,0
CNC_007,29,29,2025-05-18 06:57:00,44.2,23.3,32.3,0.0,50.4,100.0,55.3,100.0,100.0,0.7667,2.031,0.91442,0.07439,0
CNC_008,5,5,2025-05-18 01:12:00,57.8,33.3,66.5,0.0,65.4,100.0,80.2,100.0,100.0,0.6667,1.006,-2.10931,0.05189,0
CNC_008,6,6,2025-05-18 01:26:00,58.2,28.6,71.9,0.0,67.3,100.0,80.2,100.0,100.0,0.7143,0.843,-2.60457,0.04905,0
CNC_008,7,7,2025-05-18 01:40:00,58.9,25.0,79.2,0.0,66.8,100.0,80.2,100.0,100.0,0.75,0.625,-2.85216,0.04983,0
CNC_008,8,8,2025-05-18 01:55:00,58.0,22.2,81.6,0.0,61.6,100.0,80.2,100.0,100.0,0.7778,0.553,-2.98418,0.05767,0
CNC_008,9,9,2025-05-18 02:09:00,56.0,20.0,80.4,0.0,53.0,100.0,80.2,100.0,100.0,0.8,0.587,-2.82045,0.07051,0
CNC_008,10,10,2025-05-18 02:24:00,52.1,18.2,72.9,0.0,39.0,100.0,80.2,100.0,100.0,0.8182,0.814,-2.70244,0.09154,0
CNC_008,11,11,2025-05-18 02:38:00,51.1,16.7,70.0,0.0,38.5,100.0,80.2,100.0,100.0,0.8333,0.899,-2.45279,0.09228,0
CNC_008,12,12,2025-05-18 02:52:00,49.8,23.1,63.2,0.0,30.1,100.0,80.2,100.0,100.0,0.7692,1.104,-1.49679,0.1049,0
CNC_008,13,13,2025-05-18 03:07:00,50.7,21.4,55.4,22.4,26.0,100.0,80.2,100.0,100.0,0.7857,1.338,-0.38776,0.11093,0
CNC_008,14,14,2025-05-18 03:21:00,54.0,20.0,47.4,60.0,23.0,100.0,80.2,100.0,100.0,0.8,1.577,0.19983,0.11552,0
CNC_008,15,15,2025-05-18 03:36:00,46.4,18.8,47.1,0.0,34.7,100.0,80.2,100.0,100.0,0.8125,1.588,0.95428,0.09794,0
CNC_008,16,16,2025-05-18 03:50:00,46.9,17.6,38.3,0.0,51.0,100.0,80.2,100.0,100.0,0.8235,1.85,1.00353,0.07354,0
CNC_008,17,17,2025-05-18 04:04:00,47.4,16.7,34.9,0.0,60.5,100.0,80.2,100.0,100.0,0.8333,1.952,0.56274,0.05924,0
CNC_008,18,18,2025-05-18 04:19:00,53.1,15.8,33.9,36.4,64.3,100.0,80.2,100.0,100.0,0.8421,1.982,-0.31797,0.05362,0
CNC_008,19,19,2025-05-18 04:33:00,48.2,15.0,37.4,0.0,65.0,100.0,80.2,100.0,100.0,0.85,1.878,-0.63136,0.05256,0
CNC_008,20,20,2025-05-18 04:48:00,47.2,14.3,34.4,0.0,63.1,100.0,80.2,100.0,100.0,0.8571,1.969,-1.81016,0.05533,0
CNC_008,21,21,2025-05-18 05:02:00,47.6,13.6,34.0,0.0,66.9,100.0,80.2,100.0,100.0,0.8636,1.98,-2.75505,0.04972,0
CNC_008,22,22,2025-05-18 05:16:00,46.4,13.0,28.5,0.0,66.8,100.0,80.2,100.0,100.0,0.8696,2.144,-3.18001,0.04983,0
CNC_008,23,23,2025-05-18 05:31:00,45.1,12.5,24.0,0.0,65.1,100.0,80.2,100.0,100.0,0.875,2.281,-2.69962,0.05242,0
CNC_008,24,24,2025-05-18 05:45:00,44.9,12.0,22.4,0.0,66.5,100.0,80.2,100.0,100.0,0.88,2.328,-2.42308,0.0502,0
CNC_008,25,25,2025-05-18 06:00:00,44.4,11.5,25.5,0.0,59.8,100.0,80.2,100.0,100.0,0.8846,2.234,-1.98096,0.06023,0
CNC_008,26,26,2025-05-18 06:14:00,42.4,11.1,25.1,0.0,47.6,100.0,80.2,100.0,100.0,0.8889,2.248,-1.1283,0.07866,0
CNC_008,27,27,2025-05-18 06:28:00,43.2,14.3,31.1,0.0,40.9,100.0,80.2,100.0,100.0,0.8571,2.068,-0.50057,0.08869,0
CNC_008,28,28,2025-05-18 06:43:00,53.3,13.8,38.2,71.1,28.1,100.0,80.2,100.0,100.0,0.8621,1.855,-0.14457,0.10783,0
CNC_008,29,29,2025-05-18 06:57:00,53.0,16.7,38.9,71.7,21.0,100.0,80.2,100.0,100.0,0.8333,1.834,-0.14143,0.11855,0
CNC_009,5,5,2025-05-18 01:12:00,50.2,50.0,43.9,0.0,58.0,100.0,27.6,100.0,100.0,0.5,1.683,1.40515,0.06305,0
CNC_009,6,6,2025-05-18 01:26:00,46.6,42.9,45.4,0.0,41.3,100.0,27.6,100.0,100.0,0.5714,1.637,0.97039,0.08806,0
CNC_009,7,7,2025-05-18 01:40:00,47.0,37.5,46.1,25.1,24.9,100.0,27.6,100.0,100.0,0.625,1.617,0.37459,0.1127,0
CNC_009,8,8,2025-05-18 01:55:00,55.8,33.3,56.8,83.4,16.6,100.0,27.6,100.0,100.0,0.6667,1.295,-0.08319,0.12503,0
CNC_009,9,9,2025-05-18 02:09:00,44.9,30.0,66.3,6.3,13.0,100.0,27.6,100.0,100.0,0.7,1.012,-0.46875,0.13054,0
CNC_009,10,10,2025-05-18 02:24:00,41.4,27.3,65.7,0.0,0.0,100.0,27.6,100.0,100.0,0.7273,1.028,-0.90345,0.15126,0
CNC_009,11,11,2025-05-18 02:38:00,42.0,33.3,62.7,0.0,0.0,100.0,27.6,100.0,100.0,0.6667,1.12,-2.13933,0.1721,0
CNC_009,12,12,2025-05-18 02:52:00,41.0,30.8,60.4,0.0,0.0,100.0,27.6,100.0,100.0,0.6923,1.187,-3.14377,0.1733,0
CNC_009,13,13,2025-05-18 03:07:00,38.7,28.6,51.3,0.0,0.0,100.0,27.6,100.0,100.0,0.7143,1.46,-3.40134,0.1547,0
CNC_009,14,14,2025-05-18 03:21:00,38.1,33.3,43.4,0.0,0.0,100.0,27.6,100.0,100.0,0.6667,1.697,-3.2946,0.1507,0
CNC_009,15,15,2025-05-18 03:36:00,37.6,31.2,40.9,0.0,3.0,100.0,27.6,100.0,100.0,0.6875,1.774,-2.75491,0.14549,0
CNC_009,16,16,2025-05-18 03:50:00,38.3,29.4,41.9,0.0,8.9,100.0,27.6,100.0,100.0,0.7059,1.744,-2.0486,0.13672,0
CNC_009,17,17,2025-05-18 04:04:00,39.0,27.8,47.9,0.0,7.6,100.0,27.6,100.0,100.0,0.7222,1.563,-1.48509,0.13854,0
CNC_009,18,18,2025-05-18 04:19:00,54.4,26.3,54.8,87.5,15.4,100.0,27.6,100.0,100.0,0.7368,1.355,-0.06251,0.12697,0
CNC_009,19,19,2025-05-18 04:33:00,44.2,25.0,56.9,0.0,33.5,100.0,27.6,100.0,100.0,0.75,1.294,1.15498,0.09971,0
CNC_009,20,20,2025-05-18 04:48:00,48.3,28.6,60.6,0.0,51.3,100.0,27.6,100.0,100.0,0.7143,1.182,1.96796,0.07311,0
CNC_009,21,21,2025-05-18 05:02:00,49.3,27.3,61.8,0.0,58.0,100.0,27.6,100.0,100.0,0.7273,1.147,2.39196,0.06301,0
CNC_009,22,22,2025-05-18 05:16:00,49.2,30.4,55.9,0.0,60.9,100.0,27.6,100.0,100.0,0.6957,1.322,2.2442,0.05863,0
CNC_009,23,23,2025-05-18 05:31:00,47.6,29.2,47.9,0.0,62.6,100.0,27.6,100.0,100.0,0.7083,1.563,2.13751,0.0561,0
CNC_009,24,24,2025-05-18 05:45:00,45.5,28.0,38.7,0.0,62.7,100.0,27.6,100.0,100.0,0.72,1.839,2.23236,0.05589,0
CNC_009,25,25,2025-05-18 06:00:00,43.2,26.9,26.6,0.0,65.0,100.0,27.6,100.0,100.0,0.7308,2.201,2.12895,0.05255,0
CNC_009,26,26,2025-05-18 06:14:00,41.9,25.9,20.9,0.0,65.2,100.0,27.6,100.0,100.0,0.7407,2.374,2.08437,0.05227,0
CNC_009,27,27,2025-05-18 06:28:00,40.3,25.0,16.3,0.0,62.1,100.0,27.6,100.0,100.0,0.75,2.511,2.4088,0.05691,0
CNC_009,28,28,2025-05-18 06:43:00,38.7,24.1,11.4,0.0,58.6,100.0,27.6,100.0,100.0,0.7586,2.658,3.04005,0.06204,0
CNC_009,29,29,2025-05-18 06:57:00,38.6,23.3,10.9,0.0,59.7,100.0,27.6,100.0,100.0,0.7667,2.672,3.02108,0.06039,0
CNC_010,5,5,2025-05-18 01:12:00,31.6,16.7,0.0,0.0,66.2,100.0,83.9,0.0,0.0,0.8333,4.626,2.76515,0.05077,0
CNC_010,6,6,2025-05-18 01:26:00,31.4,14.3,0.0,0.0,67.8,100.0,83.9,0.0,0.0,0.8571,5.191,2.27048,0.04828,0
CNC_010,7,7,2025-05-18 01:40:00,30.7,12.5,0.0,0.0,65.6,100.0,83.9,0.0,0.0,0.875,5.412,1.79624,0.05166,0
CNC_010,8,8,2025-05-18 01:55:00,29.7,11.1,0.0,0.0,60.4,100.0,83.9,0.0,0.0,0.8889,5.484,1.59464,0.05935,0
CNC_010,9,9,2025-05-18 02:09:00,27.9,10.0,0.0,0.0,49.8,100.0,83.9,0.0,0.0,0.9,6.321,1.62552,0.07523,0
CNC_010,10,10,2025-05-18 02:24:00,27.4,9.1,0.0,0.0,47.8,100.0,83.9,0.0,0.0,0.9091,7.03,1.28117,0.0783,0
CNC_010,11,11,2025-05-18 02:38:00,27.0,8.3,0.0,0.0,46.1,100.0,83.9,0.0,0.0,0.9167,7.211,1.20217,0.08086,0
CNC_010,12,12,2025-05-18 02:52:00,25.5,7.7,0.0,0.0,37.1,100.0,83.9,0.0,0.0,0.9231,7.954,0.6932,0.09437,0
CNC_010,13,13,2025-05-18 03:07:00,23.5,7.1,0.0,0.0,24.3,100.0,83.9,0.0,0.0,0.9286,7.681,0.77915,0.1136,0
CNC_010,14,14,2025-05-18 03:21:00,23.3,6.7,0.0,0.0,23.8,100.0,83.9,0.0,0.0,0.9333,6.039,0.72217,0.11425,0
CNC_010,15,15,2025-05-18 03:36:00,34.3,6.2,0.0,70.6,27.4,100.0,83.9,0.0,0.0,0.9375,5.59,0.14708,0.10897,0
CNC_010,16,16,2025-05-18 03:50:00,31.4,5.9,0.0,42.9,35.9,100.0,83.9,0.0,0.0,0.9412,5.462,-0.28553,0.09612,0
CNC_010,17,17,2025-05-18 04:04:00,25.8,5.6,0.0,0.0,42.3,100.0,83.9,0.0,0.0,0.9444,4.884,-0.92551,0.08653,0
CNC_010,18,18,2025-05-18 04:19:00,25.9,5.3,0.0,0.0,42.8,100.0,83.9,0.0,0.0,0.9474,4.442,-1.44044,0.08577,0
CNC_010,19,19,2025-05-18 04:33:00,25.4,5.0,0.0,0.0,39.9,100.0,83.9,0.0,0.0,0.95,4.451,-1.10536,0.09021,0
CNC_010,20,20,2025-05-18 04:48:00,25.5,4.8,0.0,0.0,40.9,100.0,83.9,0.0,0.0,0.9524,3.773,-1.23643,0.0886,0
CNC_010,21,21,2025-05-18 05:02:00,26.3,4.5,3.6,0.0,42.0,100.0,83.9,0.0,0.0,0.9545,2.891,-1.79394,0.08695,0
CNC_010,22,22,2025-05-18 05:16:00,33.9,8.7,35.5,0.0,44.5,100.0,83.9,0.0,0.0,0.913,1.936,-1.48307,0.08325,0
CNC_010,23,23,2025-05-18 05:31:00,36.8,12.5,45.8,0.0,45.0,100.0,83.9,0.0,0.0,0.875,1.626,-1.28663,0.08248,0
CNC_010,24,24,2025-05-18 05:45:00,39.0,12.0,57.9,0.0,44.0,100.0,83.9,0.0,0.0,0.88,1.263,-1.90002,0.08396,0
CNC_010,25,25,2025-05-18 06:00:00,40.5,15.4,65.3,0.0,39.9,100.0,83.9,0.0,0.0,0.8462,1.042,-1.61776,0.09015,0
CNC_010,26,26,2025-05-18 06:14:00,40.0,14.8,66.9,0.0,35.3,100.0,83.9,0.0,0.0,0.8519,0.993,-1.20454,0.09706,0
CNC_010,27,27,2025-05-18 06:28:00,39.6,14.3,55.1,2.5,46.7,100.0,83.9,0.0,0.0,0.8571,1.347,-0.48767,0.07997,0
CNC_010,28,28,2025-05-18 06:43:00,53.7,17.2,59.1,80.6,53.1,100.0,83.9,0.0,0.0,0.8276,1.228,-0.097,0.0703,0
CNC_010,29,29,2025-05-18 06:57:00,48.7,20.0,49.9,46.9,61.9,100.0,83.9,0.0,0.0,0.8,1.502,0.26557,0.05709,0
CNC_011,5,5,2025-05-18 01:12:00,32.5,16.7,15.1,0.0,44.7,100.0,94.6,0.0,0.0,0.8333,2.547,-2.9191,0.08294,0
CNC_011,6,6,2025-05-18 01:26:00,35.8,28.6,29.0,0.0,32.0,100.0,94.6,0.0,0.0,0.7143,2.131,-2.94645,0.102,0
CNC_011,7,7,2025-05-18 01:40:00,38.5,25.0,45.3,0.0,33.5,100.0,94.6,0.0,0.0,0.75,1.64,-2.8897,0.0998,0
CNC_011,8,8,2025-05-18 01:55:00,43.4,33.3,58.1,0.0,37.5,100.0,94.6,0.0,0.0,0.6667,1.256,-2.82577,0.09382,0
CNC_011,9,9,2025-05-18 02:09:00,47.1,40.0,67.2,0.0,41.0,100.0,94.6,0.0,0.0,0.6,0.983,-2.84607,0.08843,0
CNC_011,10,10,2025-05-18 02:24:00,48.5,45.5,70.7,0.0,38.4,100.0,94.6,0.0,0.0,0.5455,0.878,-2.85014,0.09242,0
CNC_011,11,11,2025-05-18 02:38:00,51.0,50.0,72.0,0.0,47.7,100.0,94.6,0.0,0.0,0.5,0.84,-2.37477,0.07844,0
CNC_011,12,12,2025-05-18 02:52:00,49.6,46.2,64.7,0.0,53.4,100.0,94.6,0.0,0.0,0.5385,1.06,-2.3099,0.06988,0
CNC_011,13,13,2025-05-18 03:07:00,47.4,42.9,58.3,0.0,51.7,100.0,94.6,0.0,0.0,0.5714,1.251,-2.05421,0.0725,0
CNC_011,14,14,2025-05-18 03:21:00,45.4,40.0,52.1,0.0,50.2,100.0,94.6,0.0,0.0,0.6,1.438,-1.98017,0.07476,0
CNC_011,15,15,2025-05-18 03:36:00,45.1,37.5,53.9,0.0,49.0,100.0,94.6,0.0,0.0,0.625,1.383,-1.71204,0.07643,0
CNC_011,16,16,2025-05-18 03:50:00,44.5,35.3,52.6,0.0,50.0,100.0,94.6,0.0,0.0,0.6471,1.421,-1.31429,0.07497,0
CNC_011,17,17,2025-05-18 04:04:00,43.2,33.3,53.6,0.0,42.2,100.0,94.6,0.0,0.0,0.6667,1.393,-1.26976,0.0867,0
CNC_011,18,18,2025-05-18 04:19:00,42.0,31.6,55.9,0.0,33.4,100.0,94.6,0.0,0.0,0.6842,1.324,-1.0378,0.09986,0
CNC_011,19,19,2025-05-18 04:33:00,39.3,30.0,52.9,0.0,21.8,100.0,94.6,0.0,0.0,0.7,1.412,-1.28623,0.11731,0
CNC_011,20,20,2025-05-18 04:48:00,39.0,28.6,46.0,0.0,30.5,100.0,94.6,0.0,0.0,0.7143,1.619,-0.98972,0.10424,0
CNC_011,21,21,2025-05-18 05:02:00,39.9,31.8,40.0,0.0,40.6,100.0,94.6,0.0,0.0,0.6818,1.8,-0.73157,0.08905,0
CNC_011,22,22,2025-05-18 05:16:00,40.8,30.4,38.9,0.0,49.9,100.0,94.6,0.0,0.0,0.6957,1.834,-0.62315,0.0751,0
CNC_011,23,23,2025-05-18 05:31:00,41.4,33.3,37.4,0.0,51.7,100.0,94.6,0.0,0.0,0.6667,1.878,-0.69075,0.07239,0
CNC_011,24,24,2025-05-18 05:45:00,56.4,32.0,43.0,89.6,56.8,100.0,94.6,0.0,0.0,0.68,1.71,-0.05202,0.0648,0
CNC_011,25,25,2025-05-18 06:00:00,54.9,34.6,45.9,63.9,64.8,100.0,94.6,0.0,0.0,0.6538,1.623,0.18062,0.05286,0
CNC_011,26,26,2025-05-18 06:14:00,57.2,33.3,52.4,70.8,66.3,100.0,94.6,0.0,0.0,0.6667,1.428,0.146,0.05057,0
CNC_011,27,27,2025-05-18 06:28:00,55.2,32.1,53.1,60.1,64.3,100.0,94.6,0.0,0.0,0.6786,1.408,-0.19952,0.05358,0
CNC_011,28,28,2025-05-18 06:43:00,49.2,31.0,53.7,26.5,59.0,100.0,94.6,0.0,0.0,0.6897,1.39,-0.36772,0.06148,0
CNC_011,29,29,2025-05-18 06:57:00,45.0,30.0,49.4,0.0,64.2,100.0,94.6,0.0,0.0,0.7,1.518,-0.8282,0.05366,0
CNC_012,5,5,2025-05-18 01:12:00,41.8,50.0,32.3,0.0,35.7,100.0,0.0,100.0,100.0,0.5,2.03,1.47431,0.0964,0
CNC_012,6,6,2025-05-18 01:26:00,38.7,42.9,25.3,0.0,34.0,100.0,0.0,100.0,100.0,0.5714,2.24,1.22273,0.09896,0
CNC_012,7,7,2025-05-18 01:40:00,38.8,37.5,28.1,0.0,37.8,100.0,0.0,100.0,100.0,0.625,2.158,0.69526,0.0933,0
CNC_012,8,8,2025-05-18 01:55:00,50.8,44.4,39.2,52.0,41.6,100.0,0.0,100.0,100.0,0.5556,1.823,0.2398,0.08764,0
CNC_012,9,9,2025-05-18 02:09:00,56.7,50.0,41.4,78.6,44.4,100.0,0.0,100.0,100.0,0.5,1.759,0.10715,0.0834,0
CNC_012,10,10,2025-05-18 02:24:00,62.7,54.5,46.3,92.9,57.3,100.0,0.0,100.0,100.0,0.4545,1.61,-0.03541,0.06402,0
CNC_012,11,11,2025-05-18 02:38:00,57.9,50.0,46.0,64.1,60.5,100.0,0.0,100.0,100.0,0.5,1.621,0.17968,0.0592,0
CNC_012,12,12,2025-05-18 02:52:00,58.0,46.2,45.5,80.7,50.8,100.0,0.0,100.0,100.0,0.5385,1.634,0.09674,0.07387,0
CNC_012,13,13,2025-05-18 03:07:00,59.3,42.9,46.4,93.1,49.8,100.0,0.0,100.0,100.0,0.5714,1.608,0.03444,0.07535,0
CNC_012,14,14,2025-05-18 03:21:00,55.2,40.0,50.7,58.5,55.1,100.0,0.0,100.0,100.0,0.6,1.478,0.20756,0.06736,0
CNC_012,15,15,2025-05-18 03:36:00,48.4,43.8,55.6,0.0,57.1,100.0,0.0,100.0,100.0,0.5625,1.333,0.71736,0.06437,0
CNC_012,16,16,2025-05-18 03:50:00,50.5,41.2,59.5,5.1,64.2,100.0,0.0,100.0,100.0,0.5882,1.215,0.47472,0.05373,0
CNC_012,17,17,2025-05-18 04:04:00,49.0,38.9,56.2,0.0,66.3,100.0,0.0,100.0,100.0,0.6111,1.314,-0.66878,0.05049,0
CNC_012,18,18,2025-05-18 04:19:00,46.7,36.8,42.3,0.0,72.5,100.0,0.0,100.0,100.0,0.6316,1.731,-1.72913,0.04119,0
CNC_012,19,19,2025-05-18 04:33:00,44.2,35.0,30.4,0.0,73.8,100.0,0.0,100.0,100.0,0.65,2.088,-2.52924,0.03923,0
CNC_012,20,20,2025-05-18 04:48:00,40.1,33.3,11.4,0.0,74.2,100.0,0.0,100.0,100.0,0.6667,2.659,-3.08405,0.0387,0
CNC_012,21,21,2025-05-18 05:02:00,37.9,31.8,1.0,0.0,75.3,100.0,0.0,100.0,100.0,0.6818,2.969,-2.92352,0.0371,0
CNC_012,22,22,2025-05-18 05:16:00,36.8,30.4,0.0,0.0,71.3,100.0,0.0,100.0,100.0,0.6957,3.372,-2.53745,0.04303,0
CNC_012,23,23,2025-05-18 05:31:00,36.8,29.2,0.0,0.0,73.1,100.0,0.0,100.0,100.0,0.7083,3.671,-2.79539,0.04041,0
CNC_012,24,24,2025-05-18 05:45:00,36.6,28.0,0.0,0.0,73.2,100.0,0.0,100.0,100.0,0.72,3.741,-2.02516,0.04022,0
CNC_012,25,25,2025-05-18 06:00:00,36.7,26.9,0.0,0.0,75.3,100.0,0.0,100.0,100.0,0.7308,3.598,-1.49151,0.03709,0
CNC_012,26,26,2025-05-18 06:14:00,41.3,29.6,0.0,33.4,69.3,100.0,0.0,100.0,100.0,0.7037,3.458,-0.3328,0.04607,0
CNC_012,27,27,2025-05-18 06:28:00,34.3,32.1,0.0,0.0,52.5,100.0,0.0,100.0,100.0,0.6786,3.12,0.53099,0.0713,0
CNC_012,28,28,2025-05-18 06:43:00,34.1,31.0,5.5,0.0,45.2,100.0,0.0,100.0,100.0,0.6897,2.836,0.88823,0.08214,0
CNC_012,29,29,2025-05-18 06:57:00,34.8,30.0,9.4,0.0,45.9,100.0,0.0,100.0,100.0,0.7,2.717,1.01965,0.08112,0
CNC_013,5,5,2025-05-18 01:12:00,48.4,50.0,46.0,14.8,46.4,100.0,0.0,100.0,100.0,0.5,1.621,-0.42592,0.08044,0
CNC_013,6,6,2025-05-18 01:26:00,47.9,42.9,46.0,17.2,50.5,100.0,0.0,100.0,100.0,0.5714,1.621,-0.4139,0.0743,0
CNC_013,7,7,2025-05-18 01:40:00,50.4,37.5,46.1,37.1,54.0,100.0,0.0,100.0,100.0,0.625,1.617,-0.3146,0.06898,0
CNC_013,8,8,2025-05-18 01:55:00,57.6,33.3,44.4,91.5,55.3,100.0,0.0,100.0,100.0,0.6667,1.667,-0.04246,0.06712,0
CNC_013,9,9,2025-05-18 02:09:00,51.6,30.0,47.1,51.0,56.6,100.0,0.0,100.0,100.0,0.7,1.587,0.24494,0.06512,0
CNC_013,10,10,2025-05-18 02:24:00,44.6,27.3,48.0,9.1,54.8,100.0,0.0,100.0,100.0,0.7273,1.561,0.4543,0.06776,0
CNC_013,11,11,2025-05-18 02:38:00,42.1,25.0,53.8,0.0,42.5,100.0,0.0,100.0,100.0,0.75,1.386,1.21076,0.0863,0
CNC_013,12,12,2025-05-18 02:52:00,44.4,30.8,61.1,0.0,40.2,100.0,0.0,100.0,100.0,0.6923,1.167,1.67519,0.08969,0
CNC_013,13,13,2025-05-18 03:07:00,44.9,28.6,66.9,0.0,38.8,100.0,0.0,100.0,100.0,0.7143,0.994,1.74178,0.09187,0
CNC_013,14,14,2025-05-18 03:21:00,45.0,26.7,64.7,0.0,44.7,100.0,0.0,100.0,100.0,0.7333,1.06,1.69441,0.08301,0
CNC_013,15,15,2025-05-18 03:36:00,42.1,25.0,56.1,0.0,39.1,100.0,0.0,100.0,100.0,0.75,1.317,1.55038,0.09133,0
CNC_013,16,16,2025-05-18 03:50:00,37.8,23.5,32.9,0.0,43.5,100.0,0.0,100.0,100.0,0.7647,2.013,2.11292,0.08468,0
CNC_013,17,17,2025-05-18 04:04:00,35.1,22.2,14.0,0.0,52.7,100.0,0.0,100.0,100.0,0.7778,2.581,2.07001,0.07095,0
CNC_013,18,18,2025-05-18 04:19:00,31.4,21.1,0.0,0.0,48.0,100.0,0.0,100.0,100.0,0.7895,3.143,2.22274,0.07804,0
CNC_013,19,19,2025-05-18 04:33:00,31.8,20.0,0.0,0.0,52.1,100.0,0.0,100.0,100.0,0.8,3.329,2.12256,0.07189,0
CNC_013,20,20,2025-05-18 04:48:00,32.2,23.8,0.0,0.0,49.7,100.0,0.0,100.0,100.0,0.7619,3.226,2.32704,0.07545,0
CNC_013,21,21,2025-05-18 05:02:00,32.3,22.7,3.3,0.0,47.4,100.0,0.0,100.0,100.0,0.7727,2.902,1.57218,0.07897,0
CNC_013,22,22,2025-05-18 05:16:00,35.0,26.1,14.7,0.0,45.4,100.0,0.0,100.0,100.0,0.7391,2.558,0.92576,0.08196,0
CNC_013,23,23,2025-05-18 05:31:00,43.8,25.0,29.9,39.7,45.8,100.0,0.0,100.0,100.0,0.75,2.103,-0.30167,0.08137,0
CNC_013,24,24,2025-05-18 05:45:00,39.4,24.0,38.1,0.0,46.7,100.0,0.0,100.0,100.0,0.76,1.856,-1.29719,0.0799,0
CNC_013,25,25,2025-05-18 06:00:00,38.7,23.1,41.2,0.0,38.7,100.0,0.0,100.0,100.0,0.7692,1.763,-2.23899,0.09202,0
CNC_013,26,26,2025-05-18 06:14:00,41.9,25.9,46.5,0.0,49.8,100.0,0.0,100.0,100.0,0.7407,1.606,-2.01448,0.07526,0
CNC_013,27,27,2025-05-18 06:28:00,43.9,25.0,48.3,0.0,61.3,100.0,0.0,100.0,100.0,0.75,1.55,-1.7333,0.05802,0
CNC_013,28,28,2025-05-18 06:43:00,44.3,24.1,49.1,0.0,64.1,100.0,0.0,100.0,100.0,0.7586,1.527,-1.40635,0.05378,0
CNC_013,29,29,2025-05-18 06:57:00,43.5,23.3,42.4,0.0,69.0,100.0,0.0,100.0,100.0,0.7667,1.727,-0.73914,0.04657,0
CNC_014,5,5,2025-05-18 01:12:00,48.8,33.3,36.5,0.0,38.1,100.0,91.4,100.0,100.0,0.6667,1.904,1.77052,0.09283,0
CNC_014,6,6,2025-05-18 01:26:00,45.3,28.6,32.6,0.0,26.4,100.0,91.4,100.0,100.0,0.7143,2.021,0.95042,0.11046,0
CNC_014,7,7,2025-05-18 01:40:00,51.1,37.5,36.0,31.6,16.7,100.0,91.4,100.0,100.0,0.625,1.919,0.3418,0.12498,0
CNC_014,8,8,2025-05-18 01:55:00,63.7,44.4,44.0,94.4,18.5,100.0,91.4,100.0,100.0,0.5556,1.681,-0.02809,0.12231,0
CNC_014,9,9,2025-05-18 02:09:00,53.9,40.0,47.2,26.9,21.7,100.0,91.4,100.0,100.0,0.6,1.584,-0.36553,0.11739,0
CNC_014,10,10,2025-05-18 02:24:00,51.6,45.5,48.1,0.0,24.8,100.0,91.4,100.0,100.0,0.5455,1.557,-1.26977,0.11281,0
CNC_014,11,11,2025-05-18 02:38:00,57.3,50.0,56.5,0.0,45.6,100.0,91.4,100.0,100.0,0.5,1.305,-2.02219,0.08165,0
CNC_014,12,12,2025-05-18 02:52:00,60.9,53.8,64.8,0.0,53.4,100.0,91.4,100.0,100.0,0.4615,1.056,-2.02416,0.06984,0
CNC_014,13,13,2025-05-18 03:07:00,59.5,50.0,67.0,0.0,46.2,100.0,91.4,100.0,100.0,0.5,0.989,-1.3637,0.08072,0
CNC_014,14,14,2025-05-18 03:21:00,58.8,46.7,66.8,0.0,46.2,100.0,91.4,100.0,100.0,0.5333,0.997,-1.37126,0.08073,0
CNC_014,15,15,2025-05-18 03:36:00,59.0,50.0,69.0,0.0,40.7,100.0,91.4,100.0,100.0,0.5,0.93,-1.58455,0.08891,0
CNC_014,16,16,2025-05-18 03:50:00,58.4,52.9,67.7,0.0,34.4,100.0,91.4,100.0,100.0,0.4706,0.97,-0.87492,0.09836,0
CNC_014,17,17,2025-05-18 04:04:00,56.5,55.6,60.2,0.0,27.8,100.0,91.4,100.0,100.0,0.4444,1.194,-0.77073,0.1083,0
CNC_014,18,18,2025-05-18 04:19:00,60.8,52.6,61.6,25.7,33.0,100.0,91.4,100.0,100.0,0.4737,1.153,-0.37159,0.10046,0
CNC_014,19,19,2025-05-18 04:33:00,69.2,50.0,65.6,72.7,40.4,100.0,91.4,100.0,100.0,0.5,1.032,0.13635,0.08941,0
CNC_014,20,20,2025-05-18 04:48:00,65.9,52.4,63.5,45.3,45.3,100.0,91.4,100.0,100.0,0.4762,1.095,0.2733,0.08211,0
CNC_014,21,21,2025-05-18 05:02:00,60.0,54.5,60.2,0.0,53.0,100.0,91.4,100.0,100.0,0.4545,1.193,0.88573,0.07043,0
CNC_014,22,22,2025-05-18 05:16:00,59.4,52.2,60.9,0.0,50.7,100.0,91.4,100.0,100.0,0.4783,1.174,1.28049,0.07395,0
